student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
58115,1,1,1,1,1,1,1,0,0,1
58107,1,1,1,1,0,1,0,1,1,1
58106,1,1,1,1,1,1,0,0,1,1
6422,1,1,1,1,0,0,0,0,1,1
55593,1,1,1,1,0,1,1,0,1,1
6376,1,1,1,1,0,1,0,0,1,1
6406,1,1,1,1,1,1,1,0,1,1
6404,1,0,1,1,1,1,0,0,1,1
6389,0,1,1,1,0,1,0,0,1,1
6314,1,1,1,1,0,1,0,0,1,1
6345,1,1,1,1,1,1,0,1,1,0
6347,1,1,1,1,1,1,1,0,1,1
54099,1,1,1,0,0,1,1,1,1,1
54098,0,0,1,0,0,1,0,0,0,1
31669,1,1,1,1,0,1,0,1,1,1
54096,1,1,1,1,0,1,0,1,1,1
8126,1,1,1,0,0,1,0,1,1,1
54095,1,1,1,0,0,1,0,1,1,1
55596,1,1,1,1,0,1,1,0,1,1
6315,1,0,1,1,0,1,1,0,1,1
5750,0,1,1,1,0,1,0,0,1,1
5446,1,1,1,1,0,1,1,0,1,1
38568,0,0,0,0,0,1,0,0,1,1
18551,1,0,0,0,0,0,0,1,0,1
32446,1,0,1,1,0,1,0,0,1,1
7999,0,1,1,1,0,1,1,0,1,1
28773,1,1,1,0,0,1,1,0,0,1
4325,1,0,1,1,1,1,1,0,0,0
8203,0,0,1,0,0,1,1,0,0,0
42514,1,1,1,1,1,1,0,0,1,1
54397,1,0,1,1,0,1,1,0,0,1
54402,0,1,1,1,0,1,0,0,1,1
5381,1,1,1,1,1,1,1,0,1,1
54662,1,1,1,1,1,1,0,0,0,1
54664,1,1,1,1,0,1,0,0,0,1
54354,0,1,1,1,0,0,0,0,1,0
54359,0,1,1,1,0,0,1,0,1,1
31708,0,0,0,0,0,0,0,0,0,1
56549,1,1,1,1,1,1,1,1,1,1
28880,0,1,1,1,0,0,0,1,1,1
12704,1,1,1,1,1,0,0,1,1,1
8259,1,1,1,1,1,0,1,0,1,1
54433,1,1,1,1,1,1,0,0,1,1
54455,0,1,1,1,1,1,0,0,1,1
8178,1,1,1,1,1,0,0,0,0,1
28845,1,1,1,1,0,0,1,1,1,1
5618,1,0,1,0,0,0,0,0,0,0
54425,0,0,1,1,0,1,0,0,0,1
5620,1,1,1,1,0,1,0,0,1,1
28623,1,1,1,0,1,1,1,0,1,1
38499,1,0,1,1,0,0,1,0,0,1
19237,1,0,1,1,0,1,1,1,1,1
19285,0,0,1,0,0,1,1,0,0,1
56756,1,1,0,0,0,0,0,1,0,0
19672,0,0,1,0,0,0,0,0,0,1
19561,1,0,1,1,0,1,1,0,0,1
19250,1,0,1,1,0,1,0,1,1,1
19235,1,0,1,0,0,1,0,1,1,1
8209,1,1,1,1,1,1,0,0,1,1
14166,1,1,1,1,1,1,1,1,1,1
19612,1,0,0,1,0,1,0,0,1,1
7976,1,0,1,1,1,1,1,0,1,1
5344,1,1,1,1,1,1,1,1,0,1
14091,1,1,1,1,1,1,1,0,1,1
31477,1,1,1,1,1,1,1,1,0,1
13920,1,1,1,1,1,1,0,0,1,1
54557,1,1,1,1,0,1,1,0,1,1
19316,0,1,1,1,1,1,0,1,1,1
19204,1,1,1,0,0,1,1,1,1,1
14313,1,1,1,1,1,1,0,1,1,1
19087,0,1,1,1,1,1,1,0,1,1
54536,1,1,1,1,1,1,1,1,1,1
54545,1,1,1,1,1,1,1,0,1,1
54548,1,1,1,1,1,1,1,0,1,1
14007,0,0,1,0,0,0,0,0,0,1
19283,1,0,1,1,0,1,1,1,1,1
19236,1,0,1,1,0,1,0,1,1,1
19413,1,1,1,1,0,1,0,1,1,1
56476,1,0,0,0,0,0,0,1,0,0
19355,0,0,1,1,0,1,0,0,0,1
19286,0,0,1,0,0,1,0,0,0,1
53759,1,1,1,1,0,1,0,0,1,1
28756,1,1,1,1,0,1,0,0,1,1
9918,1,1,1,1,1,1,1,1,1,1
42373,1,0,0,1,0,0,0,0,1,1
54343,1,0,1,0,0,1,0,0,1,1
54504,1,1,1,0,0,1,0,0,0,1
54348,1,1,0,0,0,1,1,0,1,1
5751,1,1,1,1,0,1,1,0,1,1
54575,0,1,1,0,0,1,1,0,0,1
28676,0,1,1,1,0,1,1,0,0,1
8282,1,1,1,0,1,1,1,1,0,1
19666,0,0,1,0,0,0,0,1,0,1
19665,1,1,1,1,0,1,1,1,1,1
58108,1,1,1,1,1,1,0,1,1,1
5885,1,1,0,0,0,0,1,0,0,1
57559,0,0,1,0,0,1,0,1,1,0
14953,0,1,1,1,0,0,1,1,1,1
28796,0,1,1,0,0,1,1,1,0,1
19293,0,0,1,0,0,0,1,0,1,0
42416,0,0,0,0,0,1,0,1,1,1
19507,1,1,1,1,1,1,0,1,1,1
42552,1,1,1,1,0,1,0,0,1,1
57555,1,1,1,0,0,0,1,0,0,1
8151,1,1,1,1,0,1,0,1,1,1
8194,1,1,1,1,0,1,0,1,1,1
57560,0,0,0,1,0,0,1,1,0,1
57562,1,1,1,1,0,1,0,0,1,1
42626,1,1,1,1,0,1,0,1,1,1
53769,0,1,1,0,0,1,0,1,1,1
31564,1,1,1,1,0,1,0,0,1,1
50169,0,1,1,1,0,0,1,1,0,1
53765,0,1,1,0,0,1,0,1,1,1
53755,1,0,1,0,0,1,0,0,1,1
50167,0,1,1,1,1,1,0,1,0,1
53747,1,1,1,1,1,1,0,0,1,1
37675,0,1,1,1,0,1,0,1,1,1
5831,1,1,1,1,1,1,0,1,1,1
50131,0,1,1,1,0,1,0,0,0,1
55533,0,0,1,0,0,1,1,0,1,1
19674,1,1,1,1,1,1,0,1,1,0
9978,1,1,1,1,1,1,0,0,1,1
19354,1,1,0,0,0,1,0,0,0,1
8277,0,0,1,1,0,1,0,0,0,1
19479,0,0,1,1,1,1,0,1,1,1
5555,1,1,1,1,0,1,0,0,1,1
19469,1,0,1,0,0,0,0,1,0,0
54232,0,0,1,0,0,1,1,0,0,1
37458,0,0,0,0,1,0,1,0,0,1
19538,0,1,1,0,0,1,0,0,1,1
19508,1,0,1,1,1,1,1,1,1,1
19353,1,0,1,1,0,1,0,0,1,1
42369,0,0,0,0,0,0,0,0,0,0
42415,0,0,1,0,1,0,0,0,0,0
57558,0,1,1,1,0,1,0,1,0,1
19292,1,1,1,1,0,1,1,1,1,1
42453,1,1,1,1,0,1,1,1,1,1
19291,1,1,1,0,0,1,1,0,0,0
42592,0,0,1,0,0,1,1,0,1,0
42451,0,0,1,1,0,1,0,0,1,1
57561,0,0,1,0,0,1,0,1,0,1
53781,1,1,1,1,0,1,0,1,1,1
54515,1,1,1,1,0,1,1,0,1,1
53787,1,1,1,1,1,1,1,1,1,1
54525,0,1,1,1,1,1,1,0,1,1
39534,1,1,1,1,0,1,0,0,0,1
12812,1,1,1,1,0,1,1,0,0,1
53777,1,1,1,1,0,1,0,1,1,1
32513,1,1,1,1,0,1,1,1,0,1
8000,0,1,1,1,1,1,1,0,1,1
42382,0,1,1,0,0,1,0,0,0,1
42439,0,1,1,1,0,1,0,1,1,1
8081,1,1,1,1,1,1,1,1,0,1
22606,0,1,1,1,0,1,0,1,0,1
31633,0,1,1,1,0,0,1,0,1,1
53819,1,1,1,1,1,1,1,1,1,1
5496,1,1,1,1,0,1,1,1,1,1
8206,1,1,1,1,0,1,1,1,1,1
42452,0,1,1,1,0,1,0,0,0,1
53792,0,0,1,0,0,1,0,0,0,1
56519,1,0,1,1,1,1,1,1,1,1
38122,1,1,1,1,1,1,1,1,1,1
42587,1,0,1,1,0,0,0,1,1,1
56524,1,1,1,1,1,1,0,1,1,1
56529,1,1,1,1,1,1,0,1,1,1
28544,1,1,1,1,1,0,0,1,1,1
56491,1,0,1,1,0,1,0,1,1,1
56512,0,1,0,1,1,0,0,0,1,1
1706,1,1,1,1,1,1,0,1,1,1
43517,0,0,0,0,0,0,0,0,0,1
28518,0,1,1,0,0,1,0,0,1,0
3499,1,1,1,1,0,1,0,0,0,1
43379,1,1,1,1,0,1,0,1,1,1
1559,0,0,0,0,0,0,0,0,0,1
43494,1,1,1,1,1,1,1,0,0,1
8082,0,1,1,1,0,1,0,0,0,1
8284,0,0,1,1,1,1,0,0,0,0
31594,1,0,1,0,0,1,0,0,1,1
53822,1,1,1,1,0,1,1,0,1,1
56480,1,1,1,1,1,1,1,1,1,1
53879,1,1,1,1,1,1,1,0,1,1
31592,1,1,1,1,0,1,1,0,0,1
28652,1,1,1,1,0,1,0,0,1,1
8242,1,0,1,1,0,1,0,1,1,0
53829,1,1,1,1,0,1,1,0,1,1
8357,1,1,1,1,0,1,0,0,1,1
28654,1,0,1,0,0,1,0,1,1,1
53615,1,1,1,1,0,1,0,0,1,1
33062,0,1,1,1,1,0,1,0,0,1
53609,1,1,1,1,0,1,0,1,1,1
39883,1,1,1,1,0,1,1,0,1,1
8091,0,1,1,1,1,1,1,0,1,1
53611,0,0,1,1,1,0,1,0,0,1
43429,1,1,1,0,1,1,0,0,1,1
43437,1,1,0,1,0,1,0,0,0,0
43407,1,0,1,0,1,1,0,1,1,1
28590,1,0,1,1,0,1,0,1,1,0
28591,0,0,1,0,0,0,1,0,0,1
28405,0,1,1,0,0,1,0,1,1,1
28507,1,1,1,1,0,1,0,1,1,1
28589,1,1,1,1,0,1,0,1,1,1
56287,1,0,0,0,0,0,0,0,1,0
53684,1,0,1,1,0,1,1,0,0,1
53602,1,1,1,1,0,1,0,0,1,1
53607,1,1,1,1,0,1,0,0,1,1
31557,1,0,1,1,1,1,0,1,1,1
53646,0,0,1,1,0,1,0,0,0,1
53672,1,1,1,1,1,1,1,1,1,1
53661,0,1,1,1,0,0,0,0,1,1
53636,1,1,1,1,0,0,1,0,1,1
56555,1,1,1,1,1,1,0,1,1,1
38458,1,1,1,1,0,1,0,1,0,1
43540,1,1,1,1,1,1,1,1,1,1
53728,1,1,1,1,0,1,0,1,1,1
39537,1,0,1,0,0,1,0,0,0,1
8294,1,1,1,1,1,1,0,1,1,1
9668,1,0,1,0,0,1,0,0,0,1
55200,1,1,1,1,0,0,0,0,1,1
28709,1,1,1,1,0,1,0,1,1,1
2848,1,1,1,1,0,1,0,1,1,1
8283,1,1,1,1,0,1,1,0,1,1
53630,0,1,1,1,0,0,1,1,1,1
53622,1,1,1,1,0,1,1,0,1,1
42619,0,1,0,1,0,0,0,0,1,1
8084,1,1,1,1,0,0,0,1,0,1
54204,1,1,1,1,0,1,0,1,1,1
8201,1,1,1,1,0,1,1,1,1,1
39987,0,1,1,1,0,0,1,0,0,1
56581,1,1,1,1,1,1,1,1,1,1
42438,1,1,1,1,0,1,0,0,0,1
56600,1,1,1,1,1,1,0,0,1,1
28881,1,1,1,1,0,1,0,0,1,1
42371,1,1,1,1,1,1,0,1,0,1
18936,1,1,1,1,1,1,1,1,1,1
18933,0,1,1,0,0,1,0,0,1,1
19123,1,1,1,1,0,1,0,1,1,1
8093,0,0,1,0,1,0,0,1,0,0
18932,1,0,1,1,0,1,1,0,1,0
54643,1,1,1,1,0,1,1,1,1,1
19065,1,1,1,1,0,1,0,0,1,1
8124,0,1,1,1,0,0,1,1,1,1
8358,0,0,1,1,0,0,0,1,1,1
8281,0,0,0,0,0,1,0,0,0,0
5511,0,1,1,1,0,0,0,0,0,1
38143,1,1,1,1,1,1,1,1,1,1
38263,1,1,1,1,0,1,1,1,1,1
38573,1,1,1,1,0,1,0,0,1,1
6421,0,0,1,1,0,1,0,0,0,0
28662,1,1,1,1,1,1,1,1,1,1
28731,1,1,1,0,0,1,1,1,1,1
28777,1,1,1,1,1,1,0,1,1,1
39429,1,1,1,1,1,1,1,1,1,1
39318,1,1,1,1,1,1,1,1,0,1
8309,1,0,1,1,0,1,1,0,0,1
38638,0,0,1,0,0,0,0,0,1,1
5380,1,1,1,1,0,1,0,0,1,1
54661,1,1,1,1,0,1,0,0,1,1
55413,0,1,1,0,0,0,0,0,1,1
5774,0,1,1,0,0,0,0,0,1,1
13102,0,1,1,1,0,1,0,0,0,1
5608,0,1,1,0,0,1,0,0,0,0
13113,0,1,0,0,1,1,0,1,0,1
56419,1,1,1,1,0,1,0,1,1,1
5542,0,0,1,1,0,1,0,0,1,1
12973,0,1,0,0,0,1,0,0,0,1
1637,0,1,1,1,1,1,0,1,1,1
12945,0,1,1,1,0,1,1,1,1,1
1556,1,0,0,0,0,0,0,1,0,1
38148,1,1,1,1,0,1,0,1,1,1
38190,1,0,1,1,0,1,0,0,0,1
1709,1,1,1,1,0,1,0,0,1,1
5679,0,1,1,1,1,1,0,0,1,1
56455,1,0,0,0,0,0,0,1,1,1
8230,1,0,1,1,0,0,0,0,0,0
54647,1,1,1,1,0,1,1,0,1,1
38483,1,1,1,0,0,1,1,0,0,1
5544,1,1,1,1,1,1,1,1,1,1
45308,0,0,1,1,0,1,0,0,0,1
38574,1,1,1,1,1,1,1,0,1,1
1661,1,1,1,1,0,1,1,1,1,1
5609,1,1,1,0,1,1,1,0,1,1
1660,1,0,1,1,0,1,1,0,0,1
28691,0,1,1,1,0,1,0,0,0,1
38139,0,1,0,0,0,1,0,0,0,1
38156,1,1,1,1,0,1,0,1,1,1
56325,1,1,1,1,0,1,0,1,0,1
38429,1,1,1,1,0,1,0,1,1,1
56374,1,1,1,0,0,1,1,1,1,0
1560,1,1,1,1,0,1,1,1,1,1
54649,1,1,1,1,0,1,1,1,1,1
38460,0,1,1,1,0,1,1,1,0,1
8192,1,1,1,1,0,1,0,1,1,1
8140,1,1,1,1,0,1,0,0,1,1
8003,0,0,1,1,1,0,0,0,1,1
8258,1,1,1,1,1,1,0,1,1,1
8096,1,1,1,1,1,1,1,0,1,1
8314,0,0,1,0,0,1,0,1,0,0
8299,1,0,1,1,0,1,0,1,1,1
8312,1,1,1,1,1,1,1,1,1,1
45093,1,1,1,1,0,1,0,1,0,1
8339,1,0,1,1,0,1,0,0,0,0
8021,1,1,1,1,0,1,1,1,1,1
38533,1,0,0,0,0,0,0,0,0,1
5445,1,1,1,1,1,1,1,0,1,1
5842,1,1,1,1,1,1,1,1,1,1
54654,1,0,1,0,0,1,0,1,0,1
5690,1,0,0,1,0,0,0,0,0,1
38138,1,1,1,1,1,1,0,1,1,1
8078,1,1,0,0,0,0,0,1,0,1
38415,1,0,1,1,0,1,0,0,0,1
28502,0,1,1,1,1,1,0,0,1,0
43493,0,0,1,1,1,0,1,0,1,0
28461,1,1,1,0,0,1,1,1,1,1
1555,1,1,1,1,0,1,0,1,1,1
1667,1,1,1,1,0,1,1,0,1,1
56392,1,0,1,1,0,1,0,1,1,0
7991,1,1,1,1,1,1,1,1,1,1
8039,1,1,1,1,1,1,0,1,1,0
8018,1,1,1,1,1,1,1,1,0,1
8280,1,1,1,1,1,1,1,1,1,1
8075,1,1,1,1,1,1,1,1,1,1
5543,1,1,1,1,1,1,1,1,1,1
8191,0,0,1,1,0,1,0,1,0,0
55412,0,1,1,0,0,1,1,1,1,1
54700,1,1,1,0,0,0,0,1,0,0
54712,0,0,1,0,1,0,0,0,1,1
8251,1,1,1,1,1,1,1,1,1,1
54310,0,1,1,1,0,0,0,1,1,1
28784,0,1,1,1,0,0,0,0,0,1
8440,0,0,1,0,0,0,0,0,0,1
48603,0,1,1,1,0,0,1,0,1,1
8433,0,0,0,0,0,1,1,0,0,0
28487,0,1,1,1,0,0,0,0,1,1
8403,0,0,0,0,0,0,0,0,0,0
8080,0,1,1,1,0,0,1,1,1,1
54271,0,1,1,1,0,0,0,1,1,1
54275,0,1,1,1,1,1,0,1,1,1
54676,0,0,0,1,0,0,0,1,1,0
28681,1,1,1,1,0,0,0,1,1,0
8418,1,0,1,1,0,1,0,0,1,1
19284,0,0,1,1,0,1,1,0,0,1
55094,1,1,1,0,0,0,0,1,0,0
19470,0,0,1,1,0,1,0,0,0,1
19360,1,1,1,1,0,1,0,1,1,1
55114,0,0,1,1,0,0,1,0,0,0
7767,1,0,1,1,0,1,1,1,1,1
8511,1,0,1,1,0,1,0,0,0,0
19611,1,0,1,1,0,1,0,1,0,1
8475,0,0,0,0,0,0,0,0,1,0
19671,1,1,1,1,0,1,1,1,1,1
38655,1,0,1,1,1,1,0,1,0,1
8512,1,1,1,1,1,0,0,0,0,0
19673,1,1,1,1,0,1,0,1,1,1
19047,1,0,1,1,0,1,0,1,1,1
8501,1,0,1,1,0,0,1,0,0,1
54759,1,0,1,0,0,0,0,0,1,1
19359,1,1,1,1,0,1,0,1,1,1
19478,0,0,1,0,1,0,0,0,0,0
8491,0,0,1,0,1,1,0,1,1,1
18766,1,1,0,1,0,0,0,0,0,1
19282,1,0,1,1,0,1,1,1,1,1
6150,1,1,1,1,1,1,1,0,1,1
5862,1,1,1,1,0,1,1,1,1,1
6201,1,1,1,1,0,1,0,0,1,1
19240,1,1,1,1,0,1,0,1,1,1
19629,1,0,1,1,0,1,0,1,1,1
8492,1,1,1,0,0,1,0,0,1,1
19317,1,1,1,1,0,1,0,0,0,1
55101,1,1,0,0,0,1,0,0,0,1
13935,1,1,1,1,0,1,1,1,1,1
53654,1,1,1,0,0,1,0,0,1,0
6222,1,1,1,1,1,1,0,0,1,1
19539,1,0,1,1,0,1,0,1,1,1
6292,1,1,1,1,1,1,1,1,1,0
5933,1,1,1,1,0,1,1,1,0,1
58118,0,1,0,0,0,0,0,0,0,1
5877,1,1,1,1,0,0,1,1,1,0
55854,1,1,1,1,0,1,1,1,1,1
18365,0,1,1,1,1,0,1,0,1,1
54294,0,0,1,1,0,0,0,1,1,1
5932,1,1,0,1,0,0,0,0,1,1
55852,0,0,0,0,0,0,0,0,0,1
5910,1,1,1,1,0,1,0,1,1,1
54314,0,1,0,0,0,0,0,1,0,1
55853,1,1,1,1,0,1,0,1,1,1
54286,0,1,1,1,0,0,0,1,0,1
55177,1,1,0,1,0,1,0,0,0,1
5886,1,1,1,1,0,1,0,0,1,1
8335,0,1,1,1,0,0,1,1,0,1
5859,1,1,1,1,0,1,1,1,1,1
54325,0,0,0,0,0,0,0,0,1,1
14092,0,1,1,1,0,1,0,0,1,1
54391,0,0,0,0,0,1,0,0,0,1
8425,1,0,1,0,0,0,1,1,0,0
8411,1,0,0,0,0,0,1,0,0,0
54674,0,0,1,0,0,1,0,0,0,1
8484,0,0,1,0,0,1,0,0,0,0
37888,0,0,0,0,0,1,0,0,0,0
37787,1,0,1,1,0,0,1,0,1,1
56651,1,1,1,0,0,1,0,1,1,1
6915,0,0,1,1,0,0,0,1,0,0
8034,0,1,1,1,0,0,0,0,0,1
50229,0,1,1,1,0,0,1,0,1,1
928,0,1,1,1,0,1,1,0,1,1
28850,1,0,1,0,0,0,0,0,0,1
56546,1,1,1,1,1,1,0,1,1,1
929,0,0,0,1,1,0,0,0,0,0
4860,1,0,1,1,0,0,0,1,0,1
7788,0,1,1,1,0,0,0,1,0,1
930,0,0,1,1,1,0,1,1,1,1
931,1,0,1,0,1,1,0,1,1,1
933,1,0,1,1,0,1,1,1,1,1
934,1,1,1,1,0,1,0,1,0,1
936,0,1,1,1,0,0,0,0,1,0
937,0,1,1,1,0,1,1,0,1,1
12928,0,1,1,0,0,1,0,1,0,1
939,1,1,1,1,0,1,0,0,1,1
54650,1,0,1,1,1,1,0,0,1,1
55416,0,0,1,0,0,1,0,0,0,0
12699,1,1,1,1,0,1,0,1,1,1
8232,1,1,1,1,1,1,1,0,1,1
14315,1,0,1,0,0,1,1,0,0,1
19541,1,1,1,1,0,1,0,0,1,1
42374,0,1,1,0,0,1,1,1,0,1
943,0,0,1,0,0,1,1,0,1,1
54508,1,1,1,1,0,1,1,0,1,1
48642,1,1,1,1,1,1,1,1,1,1
42440,1,0,1,0,0,0,1,0,0,0
944,0,0,1,0,0,0,0,0,0,1
945,1,1,1,1,1,1,0,1,1,1
946,1,0,0,0,0,1,0,0,0,1
19798,0,0,0,0,0,0,0,0,0,1
27818,1,1,0,1,1,0,1,0,0,1
27755,1,1,1,1,1,1,0,0,1,1
27647,1,0,1,1,0,1,0,0,1,1
27820,1,1,1,1,0,1,1,0,1,0
56752,0,1,1,1,0,0,0,0,0,0
32171,1,1,1,1,1,1,1,1,1,1
27774,1,1,1,1,1,0,0,0,1,1
28027,0,0,1,0,1,0,0,0,0,1
27960,1,1,1,1,1,1,0,0,1,1
32374,1,1,1,1,1,1,1,1,1,1
32351,1,1,1,0,0,1,1,1,0,1
56742,1,1,1,1,0,1,1,1,0,1
32130,0,0,1,0,0,0,0,1,0,1
23925,0,0,1,1,0,1,0,0,0,1
42479,1,1,1,1,0,1,0,0,0,0
19178,0,0,1,1,0,1,0,0,0,1
27957,1,1,1,1,1,1,1,0,1,1
56217,1,1,1,1,1,1,1,0,1,1
28013,0,0,1,1,0,0,0,0,1,1
27649,1,1,1,1,1,1,0,0,1,1
32254,0,1,1,1,0,1,0,0,0,1
56165,1,1,0,1,1,1,0,0,1,1
32255,1,0,1,1,0,1,0,0,1,0
28011,1,1,1,1,0,1,0,1,1,1
27903,0,0,1,0,1,0,0,1,0,0
28022,0,1,1,1,1,1,0,1,1,0
32252,1,1,1,1,0,1,0,0,1,1
32354,1,1,1,1,1,1,1,1,1,1
32376,1,1,1,1,0,1,1,1,1,1
32317,1,1,1,1,0,1,1,0,1,1
32225,0,1,1,0,0,1,0,0,0,1
32221,1,0,1,1,0,0,0,0,0,0
32220,1,1,1,1,1,1,1,1,1,1
27942,0,1,1,0,1,0,0,0,0,1
28026,1,1,1,1,0,1,1,1,1,1
27705,1,0,0,0,0,1,1,1,0,1
28024,1,1,1,1,0,0,1,1,1,0
45089,1,1,1,1,0,1,1,0,1,0
28084,1,1,1,1,0,1,0,0,1,0
27767,1,1,1,1,1,1,0,1,1,1
32141,1,1,1,1,1,1,0,1,1,1
32224,1,1,1,1,1,1,1,1,1,1
32316,1,0,0,0,0,1,0,0,1,1
28023,1,0,1,1,1,1,1,1,0,1
28747,1,1,1,1,0,1,0,0,0,1
27943,1,1,0,1,0,0,0,0,1,1
55707,1,1,1,1,1,1,1,1,1,1
27959,1,1,1,1,0,1,0,1,1,1
44898,1,1,1,1,1,1,0,0,1,1
27892,1,1,1,1,0,1,1,1,1,1
27641,1,1,1,1,1,0,0,0,1,1
27757,1,1,1,1,0,0,0,0,1,1
27696,1,1,1,1,1,0,0,0,1,1
27902,1,1,1,1,0,1,1,1,1,0
45092,1,1,0,1,0,1,0,0,0,1
55165,1,1,1,1,0,1,0,0,1,1
45599,1,1,1,1,0,1,1,0,0,0
45229,1,1,1,1,0,1,1,0,1,1
45422,1,1,1,1,1,1,0,0,1,1
28012,1,1,1,1,0,1,1,1,1,1
45202,1,1,1,1,1,1,1,0,1,1
27654,1,1,1,1,1,1,0,1,1,1
39989,1,1,1,1,0,1,0,1,0,0
45226,1,0,1,0,0,1,0,0,0,1
44996,0,1,0,1,0,0,0,1,1,1
22835,1,0,1,1,0,0,0,1,0,1
22743,1,0,1,0,0,1,0,1,0,1
22890,0,1,1,1,0,1,0,1,0,1
22857,1,1,1,0,0,0,0,1,0,1
22837,0,0,1,1,0,1,0,1,0,0
22716,1,0,1,1,0,1,0,1,0,1
13572,1,1,1,1,0,1,0,1,1,1
55325,1,1,1,0,0,1,0,1,1,0
55715,0,0,1,0,0,1,1,0,1,1
55331,0,1,0,0,0,1,0,1,0,1
1622,0,0,1,0,0,0,0,0,1,1
41305,0,0,0,1,0,0,1,0,0,0
55699,1,0,0,1,0,1,0,0,0,1
41304,1,0,1,1,0,0,0,0,0,0
55708,0,0,0,0,0,1,1,1,0,1
41208,0,0,0,0,0,1,0,0,0,0
22805,1,1,0,1,1,1,1,0,0,1
22822,1,0,0,1,1,1,1,0,1,1
22891,1,1,1,0,0,1,0,0,1,0
22858,1,1,1,1,0,1,0,0,0,1
56194,1,0,1,1,1,1,0,0,1,1
30612,1,1,1,1,0,1,0,1,0,1
22745,1,1,1,1,1,1,0,0,0,1
22632,0,1,1,1,1,1,1,0,1,1
22769,1,1,1,0,0,1,0,1,0,1
22649,1,0,1,1,1,1,1,0,0,1
41256,1,0,0,0,0,0,0,0,1,1
41209,1,0,1,0,0,1,1,0,1,1
22836,0,0,1,1,0,1,1,0,0,1
16930,0,1,1,0,0,1,0,1,1,0
41239,1,0,0,1,0,0,0,0,1,1
22690,1,1,1,0,1,0,0,1,1,1
41207,0,0,1,1,0,1,1,0,1,1
41303,1,1,1,1,0,1,0,0,1,1
41324,0,0,1,1,0,1,1,1,0,1
41224,1,0,1,1,0,0,0,0,0,1
16792,1,1,1,1,0,1,0,1,1,1
55685,0,1,1,1,0,1,0,0,0,0
16931,1,1,1,1,1,1,1,1,1,1
55307,1,1,0,1,0,1,1,0,1,0
53120,1,1,1,1,1,1,0,1,1,1
22744,1,1,1,0,0,1,1,0,1,1
16907,1,1,1,1,1,0,1,0,1,1
55314,1,1,0,0,0,0,0,0,0,1
16840,1,1,1,1,1,1,0,1,1,1
22617,0,1,1,1,1,1,0,0,1,1
16929,1,1,1,1,0,1,0,0,1,1
29731,1,0,1,1,1,1,0,0,0,0
22788,0,1,1,1,1,1,1,0,0,1
22787,1,1,1,0,0,1,1,1,0,1
22715,1,1,1,0,0,1,1,0,0,1
41225,0,0,1,0,0,1,0,0,0,1
41272,1,1,1,1,1,1,0,1,1,1
41321,0,0,1,0,0,0,0,1,1,1
41281,1,0,1,1,0,1,1,0,0,1
32846,1,0,0,0,0,1,1,0,0,1
19762,1,1,1,1,0,1,0,1,1,1
55334,1,1,1,1,1,1,1,1,1,1
19849,1,1,1,1,0,1,1,1,1,1
41323,0,0,1,0,0,1,1,0,0,1
32949,1,0,1,0,0,1,1,0,0,1
41273,0,1,1,1,0,1,0,1,0,0
16906,0,1,1,0,0,0,1,1,0,0
41282,0,0,0,1,0,0,0,0,0,1
16841,1,0,1,0,0,1,1,0,1,0
16876,1,0,1,0,0,1,0,1,1,0
16764,1,1,1,1,1,1,0,1,1,1
8601,0,1,1,1,0,1,0,1,0,1
32629,1,1,1,1,0,1,0,0,1,1
16816,1,1,1,1,1,1,0,1,1,1
33046,1,1,1,1,1,1,1,1,0,1
32776,1,1,1,1,1,1,0,1,0,1
55316,1,1,1,1,1,1,1,1,1,1
58053,1,1,1,1,1,1,1,1,1,1
16736,1,1,1,1,0,1,1,0,1,0
32777,1,1,1,1,1,1,1,1,1,1
16875,1,1,1,1,0,1,1,1,1,1
19877,1,1,1,1,1,1,1,1,1,1
19764,1,1,1,1,0,1,0,1,1,1
19916,1,1,1,1,0,1,1,1,1,1
19950,1,1,1,1,0,1,1,1,1,1
19768,0,1,1,1,0,1,0,1,0,0
44504,0,1,1,0,1,0,0,0,0,0
44531,1,1,1,1,0,1,0,1,1,1
44572,1,1,0,0,0,1,1,0,1,1
44597,0,1,1,1,0,1,1,0,0,1
44475,0,1,1,1,0,1,1,1,0,1
44409,1,1,1,1,0,1,1,1,1,1
44542,1,1,1,1,0,1,0,1,0,1
44413,1,1,1,1,1,0,0,1,1,1
44444,1,1,1,1,0,1,1,1,1,1
44384,0,1,1,1,0,0,1,0,1,0
44388,1,0,1,0,1,0,0,0,0,0
55430,1,1,1,1,1,1,1,1,1,1
44580,0,0,0,0,0,0,0,0,0,0
4245,1,0,0,1,0,0,0,1,1,0
44589,0,0,1,1,0,0,0,1,1,0
44405,0,0,0,0,0,1,0,0,0,0
44389,0,0,1,0,1,1,1,0,0,1
55282,0,0,0,0,0,0,1,0,1,0
44427,1,0,1,0,0,0,0,0,0,1
44417,1,1,1,1,1,1,0,1,0,1
23984,0,0,1,0,0,0,0,0,0,0
44408,1,1,1,1,1,1,1,1,1,1
55304,1,1,1,1,1,1,0,1,0,1
44419,0,1,1,0,0,1,0,1,1,1
44565,1,1,1,1,1,1,0,1,0,1
44426,0,0,1,0,0,0,0,1,1,1
27773,1,1,1,1,0,1,1,0,1,1
44507,0,1,1,0,0,0,0,0,0,1
